Comments,Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth (MCD) (CCSF),Depth comp [mcd] (two-site composite (Depth CCS...),Ca_Area,Ca_Area_corrected,Fe_Area,Fe_Area_corrected,Al_Area,Al_Area_corrected,Al_ DArea,Si_Area,Si_Area_corrected,Si_ DArea,P_Area,P_ DArea,S_Area,S_ DArea,Cl_Area,Cl_Area_corrected,Cl_ DArea,Ar_Area,Ar_ DArea,K_Area,K_Area_corrected,K_ DArea,Ca_ DArea,Ti_Area,Ti_Area_corrected,Ti_ DArea,Cr_Area,Cr_ DArea,Mn_Area,Mn_Area_corrected,Mn_ DArea,Fe_ DArea,Rh_Area,Rh_Area_corrected,Rh_ DArea,Ba_Area,Ba_ DArea
,342,U1408,C,13,H,5,860,,110.56,117.71,134.32,2234178,2234178,303494,303494,22033,22033,245,230540,230540,539,-1998,228,731,234,70315,,1046,-10480,1343,79140,,544,1498,22815,22815,423,2298,296,8164,,312,658,116370,,1591,927,290
,342,U1408,C,13,H,5,880,,110.58,117.73,134.34,2282444,2282444,291999,291999,21088,21088,244,219839,219839,529,-1899,228,1268,236,72952,,1057,-10319,1357,75040,,542,1513,22685,22685,420,2381,292,9945,,313,649,115141,,1607,-373,287
,342,U1408,C,13,H,5,900,,110.6,117.75,134.36,2365466,2365466,270619,270619,20601,20601,242,212712,212712,522,-1927,230,1646,236,70684,,1054,-11837,1359,70311,,539,1537,19954,19954,413,2400,291,10239,,313,632,115977,,1606,1042,284
,342,U1408,C,13,H,5,920,,110.62,117.77,134.38,2394513,2394513,268224,268224,19949,19949,241,207066,207066,517,-2297,230,1323,237,71164,,1056,-10463,1359,69977,,538,1547,20045,20045,412,2108,290,10438,,314,631,116199,,1606,299,284
,342,U1408,C,13,H,5,940,,110.64,117.79,134.40,2467667,2467667,239509,239509,19614,19614,240,198202,198202,508,-1916,233,534,237,70949,,1058,-8074,1366,66783,,536,1567,19727,19727,411,1808,288,10839,,314,607,115249,,1612,709,283
,342,U1408,C,13,H,5,960,,110.66,117.81,134.42,2500614,2500614,221746,221746,17591,17591,233,180731,180731,490,-2350,235,598,239,70732,,1053,-7654,1359,61832,,528,1576,17939,17939,401,2316,282,12451,,312,588,113157,,1600,777,277
,342,U1408,C,13,H,5,980,,110.68,117.83,134.44,2441810,2441810,215453,215453,16116,16116,229,173121,173121,480,-906,234,977,235,68316,,1052,-7263,1370,58589,,525,1558,17743,17743,400,2949,281,12345,,310,582,111299,,1604,615,276
,342,U1408,C,13,H,5,1000,,110.7,117.85,134.46,2334412,2334412,243035,243035,16677,16677,231,181198,181198,490,16,240,2645,245,67033,,1045,-9300,1352,61892,,526,1526,19739,19739,406,2145,283,13010,,313,605,109993,,1588,4,280
,342,U1408,C,13,H,5,1020,,110.72,117.87,134.48,2182979,2182979,252595,252595,18313,18313,232,190715,190715,498,-373,231,2040,236,66089,,1025,-8399,1327,66981,,526,1479,20774,20774,407,3176,283,13187,,311,612,108419,,1557,994,278
,342,U1408,C,13,H,5,1040,,110.74,117.89,134.50,2038510,2038510,268951,268951,19644,19644,234,202693,202693,508,-1580,219,1547,229,66004,,1013,-7367,1313,72099,,526,1433,22434,22434,410,3052,283,11311,,307,625,105220,,1542,1767,279
,342,U1408,C,13,H,5,1060,,110.76,117.91,134.52,1911355,1911355,298348,298348,21307,21307,237,218808,218808,523,-1370,215,3100,230,63957,,1011,-7705,1312,78527,,530,1392,24858,24858,419,2739,289,9585,,306,648,108838,,1543,647,285
,342,U1408,C,13,H,5,1080,,110.78,117.93,134.54,1841726,1841726,307643,307643,20138,20138,234,211564,211564,515,-1860,213,2772,228,65286,,1003,-5980,1301,77528,,526,1367,25568,25568,416,2801,287,7490,,301,654,104153,,1528,557,282
,342,U1408,C,13,H,5,1100,,110.8,117.95,134.56,1612049,1612049,369341,369341,19341,19341,7,215857,215857,16,-969,6,2481,7,67697,,15,-7024,11,79944,,15,40,24860,24860,9,2674,9,6669,,9,21,101370,,16,1233,6
,342,U1408,C,13,H,5,1120,,110.82,117.97,134.58,1439029,1439029,419112,419112,21140,21140,7,233188,233188,17,-1304,6,2065,7,69514,,15,-7312,11,87108,,15,38,28325,28325,9,3705,9,5904,,9,22,100642,,16,959,6
,342,U1408,C,13,H,5,1140,,110.84,117.99,134.60,1634990,1634990,348946,348946,20850,20850,7,227188,227188,16,-1656,6,1781,7,67406,,15,-6947,11,85879,,15,41,27391,27391,9,2789,9,4835,,9,21,103098,,16,1029,6
,342,U1408,C,13,H,5,1160,,110.86,118.01,134.62,1450565,1450565,398777,398777,21604,21604,7,228850,228850,16,-911,6,2321,7,68397,,15,-5265,11,87079,,15,38,27066,27066,9,2475,9,4573,,9,22,98507,,16,1430,6
,342,U1408,C,13,H,5,1180,,110.88,118.03,134.64,1476427,1476427,369478,369478,20263,20263,7,222847,222847,16,-1075,6,2123,7,65774,,14,-6841,11,85743,,15,39,28035,28035,9,3220,9,4228,,9,21,99559,,16,1201,6
,342,U1408,C,13,H,5,1200,,110.9,118.05,134.66,1510604,1510604,341749,341749,21767,21767,7,228712,228712,16,-1494,6,1152,7,62698,,14,-6879,11,86467,,15,39,27838,27838,9,3166,9,3374,,9,21,101152,,16,1004,6
,342,U1408,C,13,H,5,1220,,110.92,118.07,134.68,1485461,1485461,337013,337013,21333,21333,7,224352,224352,16,-1421,6,1774,7,62496,,14,-7244,11,86318,,15,39,28481,28481,9,2590,9,3074,,9,20,100740,,16,754,6
,342,U1408,C,13,H,5,1240,,110.94,118.09,134.70,1392857,1392857,353425,353425,21360,21360,7,224984,224984,16,-1112,6,1966,7,65330,,14,-5866,11,89058,,15,38,29090,29090,9,3204,9,3242,,9,21,98131,,16,810,6
,342,U1408,C,13,H,5,1260,,110.96,118.11,134.72,1392186,1392186,367535,367535,20298,20298,7,222315,222315,16,-1452,6,1458,7,62794,,14,-4120,11,87390,,15,38,28701,28701,9,2660,9,3086,,9,21,100662,,16,488,6
,342,U1408,C,13,H,5,1280,,110.98,118.13,134.74,1247101,1247101,432992,432992,21547,21547,7,231727,231727,16,-1113,6,2260,7,63555,,14,-5922,11,89587,,15,36,28341,28341,9,2610,9,3098,,9,22,97700,,16,1248,6
,342,U1408,C,13,H,5,1300,,111,118.15,134.76,1230793,1230793,418722,418722,21324,21324,7,234609,234609,17,-1138,6,2381,6,64277,,14,-6565,11,93365,,15,36,29462,29462,9,3451,9,3334,,9,22,96913,,16,982,6
,342,U1408,C,13,H,5,1320,,111.02,118.17,134.78,1244078,1244078,396196,396196,21183,21183,7,231866,231866,16,-1174,6,3118,7,63190,,14,-4677,11,94188,,15,36,30126,30126,9,3651,9,3365,,9,22,95678,,16,993,6
,342,U1408,C,13,H,5,1340,,111.04,118.19,134.80,1264944,1264944,347449,347449,22020,22020,7,230267,230267,16,-1199,6,2634,7,59631,,14,-7585,11,92762,,15,36,30041,30041,9,2938,9,3105,,9,21,96477,,16,1292,6
,342,U1408,C,13,H,5,1360,,111.06,118.21,134.82,1247197,1247197,341618,341618,21161,21161,7,221311,221311,16,-753,6,3327,7,58391,,14,-4998,11,91778,,15,36,30203,30203,9,2887,9,3313,,9,20,93783,,15,822,6
,342,U1408,C,13,H,5,1380,,111.08,118.23,134.84,1283559,1283559,334152,334152,20980,20980,7,218807,218807,16,-1998,6,9291,7,55279,,14,-4647,11,88973,,15,36,28229,28229,9,3605,8,3543,,9,20,93000,,15,1455,6
,342,U1408,C,13,H,5,1400,,111.1,118.25,134.86,1245609,1245609,325404,325404,20767,20767,7,215537,215537,16,-1022,6,4191,7,55454,,14,-7202,11,86930,,15,36,29739,29739,9,3435,8,3827,,9,20,92462,,15,1169,6
,342,U1408,C,13,H,5,1420,,111.12,118.27,134.88,1242094,1242094,321730,321730,20601,20601,7,212908,212908,16,-1123,6,4501,7,55210,,14,-4168,11,88131,,15,36,29118,29118,9,2598,8,3204,,9,20,91823,,15,1210,6
,342,U1408,C,13,H,5,1440,,111.14,118.29,134.90,1224880,1224880,314742,314742,20347,20347,7,208347,208347,16,-943,6,2856,6,56530,,14,-3028,11,85958,,15,36,28579,28579,9,3005,8,2976,,9,20,90932,,15,1034,6
,342,U1408,C,13,H,5,1460,,111.16,118.31,134.92,1183927,1183927,293406,293406,18541,18541,7,192844,192844,15,-1230,6,2397,6,56951,,14,-3070,11,80805,,14,35,26680,26680,9,2695,8,2566,,9,19,87295,,15,960,6
,342,U1408,C,13,H,5,1480,,111.18,118.33,134.94,1342466,1342466,328608,328608,22882,22882,7,232502,232502,17,-1119,6,3309,7,63258,,14,-5210,11,93884,,15,37,29795,29795,9,2858,9,3792,,9,20,95544,,16,1081,6
,342,U1408,C,13,H,5,1500,,111.2,118.35,134.96,1457211,1457211,348864,348864,23758,23758,7,241201,241201,17,-1298,6,4603,7,64757,,15,-8819,11,97369,,15,39,31031,31031,10,2339,9,3387,,9,21,106042,,16,1098,6
,342,U1408,C,13,H,6,20,,111.22,118.37,134.98,1878846,1878846,418051,418051,35533,35533,9,335977,335977,20,-2022,7,4332,8,84901,,17,-17205,12,126133,,17,44,37221,37221,11,3592,10,3047,,10,23,136589,,18,1399,7
,342,U1408,C,13,H,6,40,,111.24,118.39,135.00,1894443,1894443,419550,419550,35574,35574,9,336628,336628,20,-1408,7,4268,8,83225,,16,-16210,12,127216,,17,44,37762,37762,11,4039,10,3791,,10,23,126219,,18,1098,7
,342,U1408,C,13,H,6,60,,111.26,118.41,135.02,1783275,1783275,439296,439296,34146,34146,9,331764,331764,20,-1464,7,3335,7,84420,,16,-15476,12,127172,,17,43,37702,37702,10,3391,10,3506,,10,23,121628,,18,1393,7
,342,U1408,C,13,H,6,80,,111.28,118.43,135.04,1860381,1860381,440724,440724,35043,35043,9,336697,336697,20,-1491,7,3555,8,81877,,16,-18130,12,126346,,17,44,36528,36528,10,3614,10,3893,,10,23,127415,,18,801,7
,342,U1408,C,13,H,6,100,,111.3,118.45,135.06,1741455,1741455,446705,446705,32400,32400,8,317701,317701,19,-1510,7,6451,8,78209,,16,-19469,12,120834,,17,42,35363,35363,10,2439,10,4709,,10,23,131204,,18,642,7
,342,U1408,C,13,H,6,120,,111.32,118.47,135.08,1840223,1840223,451972,451972,34387,34387,9,340105,340105,20,-1296,7,3626,7,84922,,16,-17491,12,129488,,17,43,37158,37158,11,4217,10,4362,,10,24,131645,,18,674,7
,342,U1408,C,13,H,6,140,,111.34,118.49,135.10,1835886,1835886,429237,429237,34906,34906,9,336319,336319,20,-1637,7,3762,8,85646,,16,-16269,12,129214,,17,43,37442,37442,11,3993,10,4045,,10,23,125762,,18,1286,7
,342,U1408,C,13,H,6,160,,111.36,118.51,135.12,1752811,1752811,461490,461490,35420,35420,9,338708,338708,20,-1822,7,3170,7,86398,,16,-15269,12,131645,,17,42,38259,38259,11,4698,10,4748,,10,24,124359,,18,1598,7
,342,U1408,C,13,H,6,180,,111.38,118.53,135.14,1801075,1801075,457107,457107,34320,34320,9,336106,336106,20,-1546,7,3160,7,87406,,16,-17066,12,130328,,17,43,36605,36605,11,3333,10,4120,,10,24,128205,,18,1511,7
,342,U1408,C,13,H,6,200,,111.4,118.55,135.16,1827993,1827993,442907,442907,34594,34594,9,335132,335132,20,-1555,7,2964,7,87921,,16,-16500,12,129336,,17,43,37903,37903,11,3451,10,4471,,10,23,123744,,18,1813,7
,342,U1408,C,13,H,6,220,,111.42,118.57,135.18,1828832,1828832,448384,448384,34487,34487,9,337294,337294,20,-1573,7,3710,7,87371,,16,-18032,12,132879,,17,43,37811,37811,11,3506,10,5137,,10,24,127739,,18,1551,7
,342,U1408,C,13,H,6,240,,111.44,118.59,135.20,1825985,1825985,437026,437026,33671,33671,9,330144,330144,20,-1712,7,3099,7,86901,,16,-14545,12,130549,,17,43,37159,37159,11,3135,10,5509,,10,23,125733,,18,1356,7
,342,U1408,C,13,H,6,260,,111.46,118.61,135.22,1936384,1936384,452821,452821,34317,34317,9,335747,335747,20,-1728,7,10644,8,85213,,16,-18735,12,128767,,17,44,37026,37026,11,3372,10,5064,,10,24,129370,,18,1570,7
,342,U1408,B,14,H,2,20,,111.22,118.63,135.24,1748733,1748733,427786,427786,34145,34145,9,328329,328329,20,-1478,7,3543,7,80869,,16,-17420,12,127961,,17,42,36620,36620,10,3981,10,2847,,10,23,125496,,18,1559,7
,342,U1408,B,14,H,2,40,,111.24,118.65,135.26,1591310,1591310,457101,457101,32623,32623,8,316405,316405,19,-1109,7,3528,7,82620,,16,-17173,11,120955,,16,40,35731,35731,10,3519,10,4256,,10,24,128788,,18,782,7
,342,U1408,B,14,H,2,60,,111.26,118.67,135.28,1808343,1808343,476415,476415,36236,36236,9,345497,345497,20,-1777,7,6928,8,86286,,17,-18644,12,131987,,17,43,38466,38466,11,4083,10,3969,,10,24,138887,,18,984,7
,342,U1408,B,14,H,2,80,,111.28,118.69,135.30,1643798,1643798,464568,464568,36880,36880,9,352684,352684,20,-919,7,5869,8,84995,,16,-18148,12,134312,,17,41,39642,39642,11,4029,10,4152,,10,24,137165,,18,1493,7
,342,U1408,B,14,H,2,100,,111.3,118.71,135.32,1754352,1754352,457354,457354,35749,35749,9,342183,342183,20,-1241,7,2208,7,84426,,16,-18773,12,129377,,17,42,36649,36649,10,3506,10,3312,,10,24,140597,,18,1661,7
,342,U1408,B,14,H,2,120,,111.32,118.73,135.34,1984862,1984862,423716,423716,37369,37369,9,353448,353448,20,-1580,7,2024,8,86622,,17,-18915,12,131504,,17,45,38135,38135,11,4563,10,3835,,10,23,144794,,19,1938,7
,342,U1408,B,14,H,2,140,,111.34,118.75,135.36,2042534,2042534,418634,418634,36864,36864,9,349548,349548,20,-1765,7,2176,8,82563,,17,-17449,12,130680,,17,46,38339,38339,11,3515,10,3730,,10,23,142875,,18,1157,7
,342,U1408,B,14,H,2,160,,111.36,118.77,135.38,1861854,1861854,403900,403900,35736,35736,9,338598,338598,20,-1411,7,3086,8,82577,,16,-17193,12,128340,,17,44,37502,37502,11,3189,10,3637,,10,23,134247,,18,1421,7
,342,U1408,B,14,H,2,180,,111.38,118.79,135.40,2012942,2012942,403082,403082,36338,36338,9,345753,345753,20,-1771,7,1797,8,83627,,17,-16767,12,130301,,17,45,37282,37282,11,3890,10,3674,,10,23,139084,,18,1385,7
,342,U1408,B,14,H,2,200,,111.4,118.81,135.42,2086022,2086022,422307,422307,35674,35674,9,342489,342489,20,-1320,7,5152,8,87620,,17,-18770,12,127778,,17,46,36799,36799,11,3724,10,4705,,10,23,143601,,19,1777,7
,342,U1408,B,14,H,2,220,,111.42,118.83,135.44,1997284,1997284,379532,379532,35303,35303,9,335672,335672,20,-2124,7,2009,8,85869,,17,-18017,12,123728,,17,45,36449,36449,11,4144,10,3660,,10,22,144689,,19,1614,7
,342,U1408,B,14,H,2,240,,111.44,118.85,135.46,2016824,2016824,385271,385271,34952,34952,9,331814,331814,20,-1744,7,3272,8,84690,,16,-15856,12,126271,,17,45,36045,36045,10,4217,10,4939,,10,22,130957,,18,1936,7
,342,U1408,B,14,H,2,260,,111.46,118.87,135.48,1898094,1898094,408874,408874,36599,36599,9,345444,345444,20,-1680,7,4787,8,84086,,16,-16163,12,129104,,17,44,37566,37566,11,4185,10,5594,,10,23,133185,,18,1715,7
,342,U1408,B,14,H,2,280,,111.48,118.89,135.50,1948124,1948124,435426,435426,36702,36702,9,347197,347197,20,-1875,7,1947,8,88719,,17,-19321,12,130985,,17,45,38501,38501,11,3599,10,5907,,11,23,141764,,19,1140,7
,342,U1408,B,14,H,2,300,,111.5,118.91,135.52,1939316,1939316,435115,435115,36696,36696,9,346738,346738,20,-1519,7,6126,8,82990,,17,-18765,12,131918,,17,44,39241,39241,11,3889,10,5413,,10,23,142503,,18,1594,7
,342,U1408,B,14,H,2,320,,111.52,118.93,135.54,2109536,2109536,391373,391373,36491,36491,9,342468,342468,20,-1158,7,1971,8,86671,,17,-17129,12,125697,,17,46,37860,37860,11,3285,10,6632,,10,22,144610,,19,900,7
,342,U1408,B,14,H,2,340,,111.54,118.95,135.56,2175659,2175659,394554,394554,34837,34837,9,335752,335752,20,-1960,7,2447,8,84070,,17,-18217,12,123080,,17,47,35808,35808,11,3310,10,6430,,10,23,145255,,19,1586,7
,342,U1408,B,14,H,2,360,,111.56,118.97,135.58,2259396,2259396,375838,375838,35237,35237,287,331451,331451,636,-1840,236,1271,246,85886,,1141,-18251,1440,120532,,609,1518,34261,34261,478,3840,331,6661,,334,731,144614,,1740,2226,322
,342,U1408,B,14,H,2,380,,111.58,118.99,135.60,2112160,2112160,444072,444072,34737,34737,9,337427,337427,20,-1516,7,1491,8,90294,,17,-19644,12,122884,,17,46,34951,34951,11,3905,10,7078,,11,24,148720,,19,1992,7
,342,U1408,B,14,H,2,400,,111.6,119.01,135.62,2234816,2234816,383038,383038,33978,33978,284,325877,325877,631,-1894,237,650,247,86793,,1139,-16762,1436,120251,,607,1510,34547,34547,481,2943,334,6327,,336,737,143555,,1736,1561,324
,342,U1408,B,14,H,2,420,,111.62,119.03,135.64,2146638,2146638,425865,425865,34275,34275,9,329170,329170,20,-1709,7,5561,8,86981,,17,-16615,12,120916,,17,47,35485,35485,11,3327,10,7113,,11,23,143617,,19,887,7
,342,U1408,B,14,H,2,440,,111.64,119.05,135.66,2366205,2366205,327306,327306,33979,33979,286,315310,315310,624,-1973,240,1025,247,88027,,1149,-17439,1445,112322,,602,1549,32884,32884,473,3076,329,6283,,331,695,146840,,1752,1307,320
,342,U1408,B,14,H,2,460,,111.66,119.07,135.68,2252150,2252150,361133,361133,33629,33629,284,321728,321728,628,-2006,237,1989,250,85631,,1133,-17602,1428,115300,,602,1515,33777,33777,475,3367,330,6318,,331,720,140444,,1724,1150,320
,342,U1408,B,14,H,2,480,,111.68,119.09,135.70,2288401,2288401,365284,365284,33420,33420,283,322704,322704,628,-1671,237,966,246,85950,,1141,-19041,1441,115631,,606,1526,34157,34157,477,3586,334,5684,,333,724,144317,,1739,1299,322
,342,U1408,B,14,H,2,500,,111.7,119.11,135.72,2326088,2326088,392312,392312,32963,32963,284,310954,310954,622,-3516,248,26119,313,82494,,1151,-20083,1434,113010,,603,1538,32860,32860,475,3331,333,5788,,335,743,147296,,1745,1596,321
,342,U1408,B,14,H,2,520,,111.72,119.13,135.74,2320453,2320453,378707,378707,33933,33933,284,326572,326572,632,-1998,240,161,247,87712,,1140,-17303,1438,117522,,609,1537,33910,33910,481,3554,334,5868,,336,735,142901,,1735,1763,324
,342,U1408,B,14,H,2,540,,111.74,119.15,135.76,2102036,2102036,413874,413874,35246,35246,9,333576,333576,20,-1581,7,1597,8,88942,,17,-18275,12,120455,,17,46,35295,35295,11,3218,10,5307,,10,23,147843,,19,1465,7
,342,U1408,B,14,H,2,560,,111.76,119.17,135.78,2036465,2036465,474805,474805,32153,32153,9,327398,327398,20,-1311,7,1126,8,88922,,17,-17866,12,120967,,17,45,34349,34349,11,3114,10,7057,,11,24,142251,,19,2032,7
,342,U1408,B,14,H,2,580,,111.78,119.19,135.80,2180144,2180144,400849,400849,36231,36231,9,340771,340771,20,-967,7,1748,8,88365,,17,-17344,12,123179,,17,47,36615,36615,11,3679,10,5268,,10,23,145117,,19,1549,7
,342,U1408,B,14,H,2,600,,111.8,119.21,135.82,2021504,2021504,460850,460850,34605,34605,9,337727,337727,20,-1812,7,4334,8,86125,,17,-18278,12,124646,,17,45,36654,36654,11,2948,10,5443,,11,24,137565,,18,1088,7
,342,U1408,B,14,H,2,620,,111.82,119.23,135.84,2100569,2100569,449818,449818,32156,32156,9,319853,319853,19,-3047,7,16999,9,83584,,17,-17110,12,119081,,17,46,34426,34426,11,3939,10,6160,,11,24,140993,,19,1654,7
,342,U1408,B,14,H,2,640,,111.84,119.25,135.86,2494426,2494426,335809,335809,33653,33653,285,317230,317230,626,-2226,244,183,251,84137,,1153,-20283,1464,110922,,609,1589,32167,32167,476,3825,333,3686,,332,704,147352,,1760,1636,322
,342,U1408,B,14,H,2,660,,111.86,119.27,135.88,2276212,2276212,390748,390748,33776,33776,284,325748,325748,631,-2216,239,729,249,85727,,1136,-17168,1435,117628,,606,1523,33364,33364,481,3585,335,5107,,335,743,141526,,1731,2184,325
,342,U1408,B,14,H,2,680,,111.88,119.29,135.90,2355337,2355337,394854,394854,32703,32703,283,313320,313320,623,-3278,245,15752,289,78627,,1137,-19503,1436,110630,,601,1546,32408,32408,475,3901,331,4528,,332,742,141023,,1730,1405,322
,342,U1408,B,14,H,2,700,,111.9,119.31,135.92,2361889,2361889,358667,358667,33669,33669,284,315100,315100,623,-2202,240,2771,254,83368,,1136,-18088,1435,112483,,602,1549,32063,32063,476,2457,330,6114,,333,718,141909,,1730,1909,322
,342,U1408,B,14,H,2,720,,111.92,119.33,135.94,2337547,2337547,379800,379800,33490,33490,284,318277,318277,626,-2638,242,10188,276,82447,,1142,-17618,1438,113573,,603,1541,32965,32965,477,3035,333,6265,,336,734,144019,,1737,1755,323
,342,U1408,B,14,H,2,740,,111.94,119.35,135.96,2272069,2272069,513547,513547,31668,31668,283,307746,307746,622,-4775,259,66885,388,74724,,1153,-20539,1431,110388,,598,1521,32962,32962,479,2853,336,6086,,344,822,146925,,1742,569,325
,342,U1408,B,14,H,2,760,,111.96,119.37,135.98,2145500,2145500,490551,490551,32098,32098,9,312514,312514,19,-3602,8,32192,10,79012,,17,-19287,12,112956,,17,47,33253,33253,10,3113,10,5489,,11,25,140041,,18,1683,7
,342,U1408,B,14,H,2,780,,111.98,119.39,136.00,2366326,2366326,376706,376706,33912,33912,286,319392,319392,628,-3058,247,15642,291,78945,,1137,-19135,1435,111101,,602,1550,32532,32532,474,3525,333,5589,,335,730,140688,,1728,1113,321
,342,U1408,B,14,H,2,800,,112,119.41,136.02,2181035,2181035,442623,442623,32539,32539,9,324023,324023,20,-1901,7,1861,8,88113,,17,-15271,12,116648,,17,47,33526,33526,10,3823,10,6510,,11,24,138557,,18,1540,7
,342,U1408,B,14,H,2,820,,112.02,119.43,136.04,2262809,2262809,376972,376972,33363,33363,282,319849,319849,626,-2091,237,944,246,84631,,1121,-16935,1420,114330,,600,1519,33372,33372,475,3243,330,6733,,333,730,134353,,1706,911,320
,342,U1408,B,14,H,2,840,,112.04,119.45,136.06,2130394,2130394,412135,412135,32894,32894,9,314549,314549,19,-2091,7,10747,8,80639,,16,-19127,12,113170,,17,46,33745,33745,10,3645,10,5097,,10,23,132189,,18,1271,7
,342,U1408,B,14,H,2,860,,112.06,119.47,136.08,2228435,2228435,372165,372165,33510,33510,284,322995,322995,629,-1896,236,1282,246,85002,,1136,-18158,1428,114142,,599,1507,34142,34142,475,3627,331,5621,,332,727,145209,,1730,1534,320
,342,U1408,B,14,H,2,880,,112.08,119.49,136.10,2182829,2182829,418517,418517,34145,34145,9,331607,331607,20,-1678,7,1008,8,84896,,17,-17020,12,118974,,17,47,35458,35458,11,3111,10,5706,,11,23,132793,,18,1806,7
,342,U1408,B,14,H,2,900,,112.1,119.51,136.12,2163687,2163687,425068,425068,32888,32888,9,317573,317573,19,-1907,7,1511,8,86403,,16,-15029,12,109479,,17,47,31813,31813,10,3786,10,6025,,10,23,123464,,18,1365,7
,342,U1408,B,14,H,2,920,,112.12,119.53,136.14,2233190,2233190,405621,405621,33983,33983,9,329446,329446,20,-2434,7,2272,8,85214,,17,-17841,12,116877,,17,47,34899,34899,11,3441,10,5142,,10,23,140202,,19,1489,7
,342,U1408,B,14,H,2,940,,112.14,119.55,136.16,2236166,2236166,393242,393242,34052,34052,283,327340,327340,631,-1599,235,807,245,84091,,1127,-19475,1426,114640,,602,1510,34687,34687,477,3265,333,4896,,333,743,138906,,1718,1120,321
,342,U1408,B,14,H,2,960,,112.16,119.57,136.18,2123883,2123883,441250,441250,33109,33109,9,325782,325782,20,-2069,7,1812,8,86635,,17,-15880,12,114125,,17,46,33767,33767,10,3925,10,4842,,10,24,132768,,18,876,7
,342,U1408,B,14,H,2,980,,112.18,119.59,136.20,2191272,2191272,427670,427670,34370,34370,9,334626,334626,20,-1627,7,525,8,85515,,17,-16910,12,117288,,17,47,35706,35706,11,3003,10,5217,,11,23,140631,,19,1994,7
,342,U1408,B,14,H,2,1000,,112.2,119.61,136.22,2088930,2088930,489050,489050,33199,33199,9,332942,332942,20,-1655,7,1146,7,92843,,17,-14061,12,114341,,17,46,33543,33543,10,3683,10,6028,,11,25,139811,,19,1388,7
,342,U1408,B,14,H,2,1020,,112.22,119.63,136.24,2318497,2318497,413702,413702,32506,32506,280,319249,319249,625,-1872,238,900,246,89571,,1143,-17383,1438,112159,,602,1536,33184,33184,478,2966,334,5214,,336,759,142449,,1738,1285,324
,342,U1408,B,14,H,2,1040,,112.24,119.65,136.26,2223732,2223732,444489,444489,31777,31777,9,320509,320509,19,-2037,7,1498,8,88893,,17,-13848,12,111701,,17,47,32724,32724,10,3156,10,5297,,11,24,131689,,18,1454,7
,342,U1408,B,14,H,2,1060,,112.26,119.67,136.28,2226592,2226592,400746,400746,35390,35390,9,332525,332525,20,-1581,7,1058,8,84592,,17,-16070,12,118148,,17,47,35855,35855,11,3497,10,4218,,10,23,137736,,18,1499,7
,342,U1408,B,14,H,2,1080,,112.28,119.69,136.30,2192756,2192756,391958,391958,36085,36085,9,333514,333514,20,-1861,7,737,8,82281,,17,-18889,12,114837,,17,47,35193,35193,11,3557,10,5051,,10,23,140202,,18,1795,7
